emp_no,first_name,last_name,title,from_date,salary
94120,Limsoon,Ohori,Senior Engineer,7/28/1994,40000
94126,Elvis,Kriebel,Engineer,7/22/1991,45310
94156,Kristen,Norsworthy,Senior Staff,12/9/1994,50660
94156,Kristen,Norsworthy,Staff,12/9/1985,50660
94160,Gila,Serdy,Senior Engineer,11/9/1993,53578
94161,Sajjad,Zuberek,Senior Staff,9/12/1997,47335
94142,Weiyi,Avouris,Engineer,8/22/1987,52579
94164,Frazer,Naumovich,Senior Staff,9/27/1994,59615
94164,Frazer,Naumovich,Staff,9/27/1986,59615
94170,Bader,Yoshimura,Senior Staff,9/16/1997,40000
94170,Bader,Yoshimura,Staff,9/16/1990,40000
94172,Ronnie,Bage,Senior Staff,8/5/1995,74442
94172,Ronnie,Bage,Staff,8/5/1986,74442
94175,Shuky,Thisen,Technique Leader,8/10/1998,40000
94142,Weiyi,Avouris,Senior Engineer,8/21/1992,52579
94143,Bartek,Argence,Engineer,5/11/1986,40000
94143,Bartek,Argence,Senior Engineer,5/10/1992,40000
94195,Arch,Rabehasaina,Senior Staff,10/1/1993,40000
94195,Arch,Rabehasaina,Staff,10/1/1988,40000
94145,Uli,Crouzet,Staff,10/10/1986,40000
94200,Mahendra,Michaeli,Senior Staff,3/29/1992,56983
94200,Mahendra,Michaeli,Staff,3/30/1987,56983
94201,Mana,Fabrizio,Senior Engineer,10/14/1990,57010
94150,Geoffrey,Eiron,Staff,11/29/1997,81171
94206,Denis,Cooley,Senior Staff,2/21/1992,57305
94206,Denis,Cooley,Staff,2/21/1987,57305
94208,Kaijung,Lienhardt,Senior Staff,10/23/2000,56654
94208,Kaijung,Lienhardt,Staff,10/23/1992,56654
94210,Ekawit,Pouyioutas,Senior Staff,9/29/1990,61007
94210,Ekawit,Pouyioutas,Staff,9/29/1985,61007
94211,Martins,Yurov,Engineer,12/4/1988,41359
94211,Martins,Yurov,Senior Engineer,12/4/1994,41359
94250,Jianhao,Falby,Staff,12/14/1989,70819
94221,Marek,Jording,Assistant Engineer,9/1/1985,47865
94229,Shen,Thambidurai,Engineer,10/20/1990,59707
94229,Shen,Thambidurai,Senior Engineer,10/20/1999,59707
94239,Divier,Rosiles,Engineer,12/14/1987,40000
94239,Divier,Rosiles,Senior Engineer,12/13/1996,40000
94260,Shooichi,Marquardt,Engineer,8/27/1995,63630
94354,Aleksandar,Apsitis,Engineer,7/19/1992,43522
94354,Aleksandar,Apsitis,Senior Engineer,7/19/2000,43522
94265,Danny,Hasenauer,Engineer,4/25/1988,40000
94364,Heon,Heping,Engineer,5/29/1995,40000
94382,Bogdan,Eugenio,Engineer,7/14/1985,53029
94388,Zvonko,Denos,Senior Staff,7/19/1997,48919
94388,Zvonko,Denos,Staff,7/19/1992,48919
94405,Ramalingam,Escriba,Senior Staff,11/2/2000,56322
94405,Ramalingam,Escriba,Staff,11/3/1995,56322
94410,Iara,Schieder,Senior Staff,1/15/1994,58035
94410,Iara,Schieder,Staff,1/15/1987,58035
94419,Felicidad,Socorro,Senior Staff,10/22/1985,40000
94422,Ayakannu,Fortenbacher,Senior Staff,1/14/1993,59735
94422,Ayakannu,Fortenbacher,Staff,1/14/1986,59735
94425,Kersti,Nergos,Senior Staff,9/7/1998,69211
94425,Kersti,Nergos,Staff,9/7/1993,69211
94438,Demos,Lueh,Engineer,6/5/1992,40000
94438,Demos,Lueh,Senior Engineer,6/5/2000,40000
94270,Serge,Heuser,Senior Staff,4/21/1994,47324
94270,Serge,Heuser,Staff,4/21/1985,47324
94281,Rutger,Peres,Engineer,9/3/1987,40000
94462,Sadegh,Lukaszewicz,Senior Staff,9/20/1989,64764
94464,Weicheng,Alameldin,Staff,10/19/1994,40000
94465,Huiqun,Dalphin,Engineer,3/20/1992,40000
94465,Huiqun,Dalphin,Senior Engineer,3/20/2001,40000
94469,Moto,Fendler,Senior Staff,9/14/1993,50405
94469,Moto,Fendler,Staff,9/14/1986,50405
94281,Rutger,Peres,Senior Engineer,9/3/1994,40000
94480,Remzi,Majewski,Senior Engineer,10/24/1986,46941
94483,Shigenori,Quaggetto,Engineer,4/5/1999,44160
94285,Goa,Munro,Engineer,6/29/1998,40000
94496,Sungwon,Akiyama,Senior Staff,3/16/1997,40414
94287,Kiyokazu,Buchter,Senior Staff,6/20/1985,56942
94496,Sungwon,Akiyama,Staff,3/17/1991,40414
94501,Toshimori,Velasco,Senior Staff,8/4/1994,69930
94501,Toshimori,Velasco,Staff,8/4/1985,69930
94288,Michaela,Monarch,Engineer,8/5/1995,40168
94288,Michaela,Monarch,Senior Engineer,8/4/2000,40168
94516,Toong,Rassart,Engineer,1/27/1989,57736
94516,Toong,Rassart,Senior Engineer,1/27/1995,57736
94293,Susuma,Qiwen,Assistant Engineer,3/9/1998,40000
94521,Deborah,Schlegelmilch,Senior Staff,7/10/1993,57799
94521,Deborah,Schlegelmilch,Staff,7/10/1985,57799
94525,Sadok,Brookner,Senior Engineer,5/6/1988,40000
94299,Collette,Chenney,Engineer,4/27/1988,40000
94531,Kannan,Bahl,Senior Staff,3/5/1993,49858
94531,Kannan,Bahl,Staff,3/5/1985,49858
94299,Collette,Chenney,Senior Engineer,4/27/1997,40000
94539,Kerryn,Tyugu,Senior Staff,8/24/1995,40000
94539,Kerryn,Tyugu,Staff,8/24/1986,40000
94309,Tomoyuki,Zobel,Engineer,4/5/1987,58503
94546,Arnd,Kieras,Engineer,10/15/1994,58081
94309,Tomoyuki,Zobel,Senior Engineer,4/5/1995,58503
94313,Menkae,Birdsall,Senior Engineer,3/14/1985,40000
94320,Kirk,Papsdorf,Engineer,9/25/1987,40000
94553,Otilia,Basawa,Staff,11/11/1985,70419
94320,Kirk,Papsdorf,Senior Engineer,9/24/1993,40000
94322,Ronnie,Moffat,Engineer,9/29/1985,55093
94322,Ronnie,Moffat,Senior Engineer,9/29/1993,55093
94332,Teiji,Sudbeck,Staff,9/24/1996,70419
94574,Abdelghani,Dulli,Senior Staff,9/9/1991,41871
94574,Abdelghani,Dulli,Staff,9/9/1985,41871
94582,Willard,Baar,Assistant Engineer,2/16/1986,56843
94582,Willard,Baar,Engineer,2/16/1991,56843
94582,Willard,Baar,Senior Engineer,2/16/1996,56843
94341,Bokyung,Serre,Engineer,11/11/1986,43773
94587,Tsuneo,Antonakopoulos,Staff,5/7/1989,75558
94589,Sibyl,Heusch,Technique Leader,1/24/1999,40000
94592,Sven,Boudaillier,Engineer,7/24/1987,52369
94592,Sven,Boudaillier,Senior Engineer,7/24/1995,52369
94596,Nahid,Biros,Engineer,2/7/1986,45491
94341,Bokyung,Serre,Senior Engineer,11/11/1993,43773
94596,Nahid,Biros,Senior Engineer,2/7/1993,45491
94342,Ramalingam,Demizu,Engineer,5/14/1985,40000
94603,Fox,Kuszyk,Engineer,5/16/1987,46637
94603,Fox,Kuszyk,Senior Engineer,5/16/1994,46637
94606,Berni,Casley,Senior Staff,9/13/1993,67274
94606,Berni,Casley,Staff,9/13/1986,67274
94342,Ramalingam,Demizu,Senior Engineer,5/14/1990,40000
94651,Toshimi,Zuberek,Staff,7/20/1989,52243
94625,Kwangyoen,Kalorkoti,Assistant Engineer,11/14/1987,46820
94625,Kwangyoen,Kalorkoti,Engineer,11/14/1994,46820
94625,Kwangyoen,Kalorkoti,Senior Engineer,11/14/2001,46820
94637,Kazuhira,Terekhov,Engineer,1/8/1990,67951
94637,Kazuhira,Terekhov,Senior Engineer,1/8/1998,67951
94658,Basil,Kaelbling,Senior Staff,8/8/1995,93862
94658,Basil,Kaelbling,Staff,8/7/1988,93862
94665,Nirmal,Talmon,Senior Staff,11/23/1993,52641
94745,Genki,Leslie,Senior Engineer,8/27/1997,40000
94749,Brewster,Schlenzig,Senior Staff,6/3/1994,85695
94749,Brewster,Schlenzig,Staff,6/3/1987,85695
94666,Gudjon,Denti,Engineer,8/15/1985,59634
94666,Gudjon,Denti,Senior Engineer,8/15/1994,59634
94768,Geoffrey,Brattka,Senior Staff,3/4/1994,60128
94768,Geoffrey,Brattka,Staff,3/4/1985,60128
94769,Guozhong,Montemayor,Senior Engineer,10/27/1986,41393
94667,Naraig,Rebaine,Senior Staff,4/26/1999,40000
94775,Moie,Kilgore,Senior Staff,3/20/1994,77750
94775,Moie,Kilgore,Staff,3/20/1989,77750
94667,Naraig,Rebaine,Staff,4/26/1993,40000
94777,Zongyan,Clemencon,Engineer,8/2/1985,76530
94670,Noritoshi,Hofstetter,Senior Engineer,12/2/1987,43650
94680,Teruyuki,Baja,Senior Staff,10/2/1995,49933
94788,Paris,Varker,Assistant Engineer,2/21/1997,42920
94793,Weidon,Mahmud,Staff,4/13/1987,79748
94680,Teruyuki,Baja,Staff,10/1/1988,49933
94681,Nigel,Clemencon,Senior Engineer,1/13/1992,45741
94815,Kwun,Dusink,Technique Leader,7/14/1986,46691
94818,Yuuichi,Perly,Senior Staff,6/10/1989,62747
94822,Marit,Parascandalo,Staff,12/16/1999,64435
94684,Subbu,Stiles,Senior Engineer,9/18/1998,48058
94828,Anoosh,Dahlbom,Senior Staff,4/24/1992,40000
94828,Anoosh,Dahlbom,Staff,4/25/1986,40000
94833,Miyeon,Kleiser,Senior Staff,4/1/1991,74499
94833,Miyeon,Kleiser,Staff,4/1/1985,74499
94704,Rimon,Thombley,Assistant Engineer,6/7/1985,43336
94838,Howell,Czap,Senior Staff,10/17/1998,56605
94838,Howell,Czap,Staff,10/17/1990,56605
94849,Shao,Koshino,Technique Leader,6/26/1987,74677
94862,Gro,Baek,Senior Staff,7/11/1994,40000
94862,Gro,Baek,Staff,7/11/1988,40000
94864,Boriana,Cronin,Engineer,5/18/1987,55708
94864,Boriana,Cronin,Senior Engineer,5/17/1992,55708
94870,Zhilian,Sherertz,Engineer,9/3/1996,40000
94870,Zhilian,Sherertz,Senior Engineer,9/3/2001,40000
94871,Kasidit,Chenney,Senior Staff,4/9/2001,94395
94871,Kasidit,Chenney,Staff,4/9/1996,94395
94885,Vidya,Detkin,Assistant Engineer,8/18/1993,41658
94885,Vidya,Detkin,Engineer,8/18/1999,41658
94890,Mayuri,Piancastelli,Senior Staff,5/9/1996,70621
94890,Mayuri,Piancastelli,Staff,5/10/1987,70621
94898,Kristof,Vandervoorde,Engineer,9/24/1991,40849
94898,Kristof,Vandervoorde,Senior Engineer,9/23/2000,40849
94900,Atilio,Zyda,Assistant Engineer,4/9/1996,40000
94913,Rayond,Swen,Engineer,1/13/1998,40000
94914,Ranan,Preusig,Senior Staff,12/27/1996,88459
94914,Ranan,Preusig,Staff,12/27/1988,88459
94918,Domenico,Pews,Staff,11/4/1993,40000
94920,Gretta,Birrer,Senior Engineer,9/17/1986,40000
94922,Shaowen,Neimat,Technique Leader,7/5/1988,66493
94935,Christophe,Wynblatt,Engineer,7/16/1986,66082
94935,Christophe,Wynblatt,Senior Engineer,7/16/1993,66082
94704,Rimon,Thombley,Engineer,6/7/1991,43336
94704,Rimon,Thombley,Senior Engineer,6/6/1997,43336
94709,Brewster,Lemarechal,Engineer,2/11/1989,40000
94950,Duke,Hofman,Senior Staff,3/31/1992,40000
94950,Duke,Hofman,Staff,4/1/1986,40000
94709,Brewster,Lemarechal,Senior Engineer,2/11/1998,40000
94957,Roselyn,Genther,Engineer,4/14/1987,44504
94957,Roselyn,Genther,Senior Engineer,4/14/1995,44504
94710,Anneke,Schrooten,Assistant Engineer,1/1/1999,79794
94732,Heping,Eiter,Technique Leader,1/11/1991,40673
94987,Kazuhira,Berendt,Assistant Engineer,11/20/1994,40793
94987,Kazuhira,Berendt,Engineer,11/19/2000,40793
94988,Martina,Improta,Engineer,12/11/1987,40000
94988,Martina,Improta,Senior Engineer,12/10/1993,40000
94734,Bingning,Anguita,Senior Engineer,12/1/1987,70247
94998,Goh,Koblitz,Engineer,1/31/1987,40000
94998,Goh,Koblitz,Senior Engineer,1/31/1996,40000
95000,Mario,Weiland,Technique Leader,4/17/1986,44372
95001,Berhard,Kalloufi,Senior Staff,1/6/1999,63565
95001,Berhard,Kalloufi,Staff,1/6/1994,63565
95003,Eberhardt,Baba,Assistant Engineer,8/6/1987,40000
95003,Eberhardt,Baba,Engineer,8/5/1993,40000
95003,Eberhardt,Baba,Senior Engineer,8/5/1999,40000
94735,Rosine,Peak,Senior Engineer,1/23/1988,45032
94736,Visit,Trelles,Senior Staff,6/14/1993,40000
95019,Jaques,Peyn,Engineer,7/25/1997,62217
94743,Jinxi,Reinhard,Technique Leader,2/6/1991,51818
95036,Christfried,Sessa,Engineer,11/26/1986,73520
95036,Christfried,Sessa,Senior Engineer,11/26/1994,73520
95147,Shietung,Gecsel,Assistant Engineer,6/25/1985,40000
95046,Bogdan,Spinelli,Senior Staff,8/13/1992,62929
95046,Bogdan,Spinelli,Staff,8/14/1987,62929
95147,Shietung,Gecsel,Engineer,6/25/1990,40000
95147,Shietung,Gecsel,Senior Engineer,6/25/1995,40000
95056,Serif,Terekhov,Senior Staff,2/21/1988,40000
95152,Sarita,Riefers,Staff,8/29/1997,53183
95153,Guangming,Kawashima,Engineer,12/16/1985,57490
95071,Toney,Isaak,Senior Staff,11/4/1997,71327
95071,Toney,Isaak,Staff,11/4/1988,71327
95153,Guangming,Kawashima,Senior Engineer,12/16/1993,57490
95159,Yechiam,Kusalik,Senior Staff,7/8/1994,54297
95085,Rosella,Hasham,Senior Staff,2/21/1986,59923
95159,Yechiam,Kusalik,Staff,7/8/1985,54297
95190,Elgin,Onuegbe,Senior Staff,9/22/1996,40000
95109,Mats,Range,Senior Staff,5/1/1987,67434
95116,Oguz,Lorys,Senior Staff,3/3/1994,40000
95116,Oguz,Lorys,Staff,3/3/1986,40000
95133,Shiv,Strandh,Engineer,7/27/1992,40000
95133,Shiv,Strandh,Senior Engineer,7/27/1998,40000
95190,Elgin,Onuegbe,Staff,9/22/1989,40000
95200,Guenter,Kalefeld,Assistant Engineer,10/13/1985,56950
95200,Guenter,Kalefeld,Engineer,10/13/1990,56950
95200,Guenter,Kalefeld,Senior Engineer,10/13/1995,56950
95212,Feipei,Kobara,Senior Staff,11/11/1997,40000
95248,Tsuneo,Akaboshi,Senior Staff,12/10/1994,41712
95248,Tsuneo,Akaboshi,Staff,12/10/1987,41712
95212,Feipei,Kobara,Staff,11/11/1988,40000
95256,Xiaocheng,Hennings,Senior Staff,5/15/1995,40000
95256,Xiaocheng,Hennings,Staff,5/15/1986,40000
95257,Shih,Ratzlaff,Technique Leader,4/6/1985,40000
95219,Shaw,Porenta,Engineer,4/5/1986,62262
95219,Shaw,Porenta,Senior Engineer,4/5/1995,62262
95277,Gina,Gist,Engineer,9/13/1987,43492
95277,Gina,Gist,Senior Engineer,9/12/1996,43492
95278,Roselyn,Seghrouchni,Senior Engineer,2/14/1990,40000
95279,Djenana,Coorg,Engineer,6/19/1997,40000
95281,Kensyu,Savasere,Senior Staff,2/5/1986,67202
95223,Torsten,Quittner,Engineer,7/26/1996,40000
95283,Kwee,Peak,Senior Staff,5/21/1991,47865
95285,Dipayan,Muhling,Engineer,6/13/1998,78422
95289,Teunis,Coombs,Engineer,5/19/1989,43027
95231,Yunming,Shihab,Engineer,4/8/1986,53096
95289,Teunis,Coombs,Senior Engineer,5/19/1996,43027
95294,Dulce,Bain,Engineer,7/13/1986,59900
95294,Dulce,Bain,Senior Engineer,7/13/1994,59900
95231,Yunming,Shihab,Senior Engineer,4/8/1991,53096
95232,Atreyi,Ernst,Engineer,12/25/1998,40000
95346,Jouko,Heering,Senior Staff,1/20/1993,70408
95317,Srinidhi,Rosis,Senior Staff,2/5/1992,67675
95317,Srinidhi,Rosis,Staff,2/5/1987,67675
95322,Remzi,Demizu,Senior Staff,12/12/1993,66323
95322,Remzi,Demizu,Staff,12/13/1987,66323
95323,Patricia,Makinen,Engineer,3/21/1986,40000
95323,Patricia,Makinen,Senior Engineer,3/21/1993,40000
95428,Shuzo,Conde,Staff,8/9/1985,72748
95431,Anyuan,Braunmuhl,Senior Engineer,4/3/1988,50083
95346,Jouko,Heering,Staff,1/21/1988,70408
95362,Yonghong,Zyda,Senior Staff,12/24/2001,64753
95452,Almudena,Rissland,Senior Staff,4/1/1993,40000
95452,Almudena,Rissland,Staff,4/1/1988,40000
95460,Bedir,Oskamp,Engineer,4/6/1999,40000
95362,Yonghong,Zyda,Staff,12/24/1994,64753
95464,Sadegh,Matzat,Senior Staff,3/19/1988,51985
95470,Roddy,Gajiwala,Senior Staff,6/22/1999,66763
95470,Roddy,Gajiwala,Staff,6/22/1990,66763
95472,Martijn,Nitta,Senior Engineer,9/23/1987,57074
95473,Roselyn,Wallrath,Senior Engineer,3/15/1988,49930
95474,Guiseppe,Akazan,Senior Staff,4/22/1986,40000
95487,Val,Khamsi,Senior Engineer,4/2/1987,40000
95503,Pranay,Pulkowski,Engineer,3/13/1986,40000
95503,Pranay,Pulkowski,Senior Engineer,3/13/1995,40000
95505,Tsz,Cooley,Senior Staff,10/3/1986,61163
95507,Idoia,Zultner,Senior Staff,7/14/1997,85615
95507,Idoia,Zultner,Staff,7/14/1992,85615
95510,Mototsugu,Christ,Senior Engineer,4/29/1999,50472
95511,Sedat,Salvesen,Senior Staff,1/21/1995,40000
95511,Sedat,Salvesen,Staff,1/21/1988,40000
95520,Jingling,Birsak,Engineer,7/27/1986,51994
95520,Jingling,Birsak,Senior Engineer,7/26/1992,51994
95541,Chinho,Whitcomb,Engineer,6/17/1993,40000
95541,Chinho,Whitcomb,Senior Engineer,6/17/2002,40000
95549,Arun,Sooriamurthi,Senior Staff,11/12/1995,64973
95549,Arun,Sooriamurthi,Staff,11/12/1987,64973
95558,Vasiliy,Etalle,Engineer,6/3/1988,44781
95558,Vasiliy,Etalle,Senior Engineer,6/3/1996,44781
95365,Xuejia,Sichman,Engineer,6/20/1986,40000
95564,Elliott,Kading,Senior Staff,8/6/1993,46279
95570,Gregory,Kadhim,Senior Staff,10/16/1996,43107
95570,Gregory,Kadhim,Staff,10/17/1987,43107
95365,Xuejia,Sichman,Senior Engineer,6/20/1993,40000
95584,Arumugam,Herbst,Engineer,10/14/1989,56631
95584,Arumugam,Herbst,Senior Engineer,10/14/1995,56631
95590,Theirry,Narlikar,Engineer,1/31/1990,57966
95590,Theirry,Narlikar,Senior Engineer,1/31/1998,57966
95366,Hyuncheol,Gadepally,Staff,6/21/1992,74721
95368,Arco,Sichman,Technique Leader,1/5/1986,45031
95601,Vincent,Guting,Senior Staff,9/6/1994,94574
95601,Vincent,Guting,Staff,9/6/1986,94574
95602,Shounak,Litvinov,Senior Staff,7/16/1993,53992
95602,Shounak,Litvinov,Staff,7/16/1986,53992
95374,Djelloul,Benzaken,Senior Staff,12/22/1991,57642
95374,Djelloul,Benzaken,Staff,12/22/1986,57642
95376,Vishu,Docker,Engineer,11/23/1985,59216
95376,Vishu,Docker,Senior Engineer,11/23/1991,59216
95389,Lunjin,Lund,Engineer,9/13/1986,73560
95389,Lunjin,Lund,Senior Engineer,9/13/1994,73560
95393,Udaiprakash,Magliocco,Assistant Engineer,5/2/1985,40000
95625,Bogdan,Negoita,Senior Engineer,5/4/1985,48311
95393,Udaiprakash,Magliocco,Engineer,5/2/1994,40000
95639,Maja,Schapire,Senior Staff,2/11/1992,82433
95403,Dannz,Hiyoshi,Engineer,11/28/1986,40453
95639,Maja,Schapire,Staff,2/11/1987,82433
95644,Oddvar,Cusworth,Senior Staff,7/5/1993,40000
95645,Sudharsan,Binkley,Senior Staff,6/11/1990,66241
95645,Sudharsan,Binkley,Staff,6/11/1985,66241
95647,Francoise,Cheshire,Assistant Engineer,9/1/1990,63045
95647,Francoise,Cheshire,Engineer,9/1/1995,63045
95647,Francoise,Cheshire,Senior Engineer,8/31/2000,63045
95654,Kshitij,Erez,Senior Engineer,11/11/1986,40000
95405,Phillip,Ellozy,Senior Staff,4/17/1993,68430
95662,Martien,Spell,Engineer,5/15/1987,43669
95662,Martien,Spell,Senior Engineer,5/14/1996,43669
95663,Domenick,Ghazalie,Senior Staff,8/8/1993,71990
95663,Domenick,Ghazalie,Staff,8/8/1988,71990
95405,Phillip,Ellozy,Staff,4/18/1987,68430
95670,Shaleah,Krybus,Staff,6/3/1998,59473
95420,Shmuel,Tyugu,Technique Leader,11/8/1991,40000
95696,Akemi,Schaft,Engineer,9/4/1998,45811
95702,Nakhoon,Gargeya,Senior Engineer,4/28/1987,40000
95703,Goh,Mateescu,Engineer,10/19/1988,61884
95425,Ulises,McAffer,Senior Staff,3/23/1994,84460
95714,Doohun,Kaiserswerth,Engineer,12/7/1994,40000
95425,Ulises,McAffer,Staff,3/23/1987,84460
95427,George,Braunmuhl,Senior Staff,6/7/1995,40000
95427,George,Braunmuhl,Staff,6/6/1988,40000
95428,Shuzo,Conde,Senior Staff,8/9/1991,72748
95820,Hyuckchul,Perri,Senior Engineer,5/25/1991,40000
95735,Mircea,Rande,Engineer,10/26/1988,50505
95735,Mircea,Rande,Senior Engineer,10/26/1997,50505
95736,Nahum,Glinert,Senior Engineer,8/6/1991,47079
95739,Lubomir,Syang,Senior Staff,8/1/1991,41360
95739,Lubomir,Syang,Staff,8/1/1986,41360
95743,Nikolaos,Selvestrel,Senior Staff,9/24/1996,68483
95743,Nikolaos,Selvestrel,Staff,9/25/1987,68483
95746,Piyawadee,Rodham,Senior Staff,3/14/1995,55627
95746,Piyawadee,Rodham,Staff,3/14/1986,55627
95767,Muzhong,Schmiedel,Engineer,2/2/1985,40000
95767,Muzhong,Schmiedel,Senior Engineer,2/3/1992,40000
95822,Divine,Teitelbaum,Engineer,7/9/1999,40000
95772,Ziva,Sinicrope,Engineer,2/10/1992,72147
95772,Ziva,Sinicrope,Senior Engineer,2/9/1998,72147
95832,Kwan,Aloia,Assistant Engineer,12/4/1986,40000
95775,Nobuyoshi,Kading,Senior Staff,4/1/1997,40000
95775,Nobuyoshi,Kading,Staff,4/1/1989,40000
95786,Dharmaraja,Peral,Engineer,9/25/1985,57491
95786,Dharmaraja,Peral,Senior Engineer,9/25/1990,57491
95787,Chinhyun,Lueh,Engineer,6/17/1987,76187
95787,Chinhyun,Lueh,Senior Engineer,6/17/1995,76187
95835,Mori,Rajcani,Engineer,12/23/1986,40134
95798,Berry,Stemann,Technique Leader,10/22/1988,50007
95801,Chiranjit,Fandrianto,Engineer,6/30/1988,41812
95801,Chiranjit,Fandrianto,Senior Engineer,7/1/1995,41812
95835,Mori,Rajcani,Senior Engineer,12/23/1994,40134
95804,Otmar,Luce,Technique Leader,11/6/1987,47038
95841,Mamdouh,Kampfer,Senior Staff,6/21/1993,40307
95808,Zengping,Kobara,Staff,11/25/1993,85958
95841,Mamdouh,Kampfer,Staff,6/22/1987,40307
95853,Manton,Flasterstein,Engineer,12/21/1996,40000
95862,Ottavia,Erez,Engineer,6/4/1990,60041
95923,Richard,Rijsenbrij,Engineer,2/24/1996,40000
95923,Richard,Rijsenbrij,Senior Engineer,2/23/2001,40000
95862,Ottavia,Erez,Senior Engineer,6/4/1997,60041
95866,Kitty,Angot,Senior Staff,2/18/2001,79443
95939,Kiyokazu,Ozeri,Senior Staff,3/29/1990,66962
95939,Kiyokazu,Ozeri,Staff,3/29/1985,66962
95866,Kitty,Angot,Staff,2/19/1992,79443
95943,Guozhong,Luit,Senior Staff,5/28/1991,63618
95943,Guozhong,Luit,Staff,5/28/1985,63618
95946,Kellie,Ertl,Senior Staff,2/20/1991,55774
95946,Kellie,Ertl,Staff,2/20/1985,55774
95947,Carrsten,Stenning,Assistant Engineer,11/14/1991,40000
95969,Quingbo,Schwaller,Engineer,8/27/1988,55583
95969,Quingbo,Schwaller,Senior Engineer,8/27/1997,55583
95985,Subbu,Orsini,Engineer,7/26/1986,41423
95985,Subbu,Orsini,Senior Engineer,7/26/1994,41423
95992,Hirochika,Jenevein,Engineer,9/17/1988,42134
95992,Hirochika,Jenevein,Senior Engineer,9/18/1995,42134
95999,Owen,Murillo,Senior Staff,10/22/1997,89717
96010,Masanao,Peron,Senior Staff,5/1/1999,69012
96010,Masanao,Peron,Staff,5/1/1994,69012
95867,Shakhar,Meszaros,Senior Staff,2/2/1991,49712
96016,Giao,Falco,Senior Engineer,3/26/1993,58445
95867,Shakhar,Meszaros,Staff,2/2/1985,49712
95883,Eirik,Koshiba,Senior Staff,5/15/1994,60942
96026,Houman,Verhoeff,Technique Leader,11/27/1990,40000
96046,Urs,Alpin,Senior Staff,6/2/1990,40000
96046,Urs,Alpin,Staff,6/2/1985,40000
96047,Zhongwei,Kalloufi,Senior Staff,6/20/1986,64664
95883,Eirik,Koshiba,Staff,5/15/1987,60942
95886,Gift,Hanratty,Senior Staff,7/16/1992,40000
96059,Valter,Mandell,Engineer,5/24/1986,40000
96059,Valter,Mandell,Senior Engineer,5/24/1994,40000
95886,Gift,Hanratty,Staff,7/17/1987,40000
95890,Leni,Baba,Engineer,6/10/1999,40000
96069,Yahiko,Einsfeld,Senior Staff,10/3/1997,47381
95891,Jinya,Mondadori,Engineer,4/7/1988,46470
95891,Jinya,Mondadori,Senior Engineer,4/8/1995,46470
96083,Khalil,Muchinsky,Senior Staff,6/3/2002,47965
96083,Khalil,Muchinsky,Staff,6/3/1993,47965
96084,Hauke,Piazza,Senior Staff,6/21/2001,69820
96084,Hauke,Piazza,Staff,6/22/1995,69820
96085,Shin,Leuchs,Engineer,6/11/1985,55650
96085,Shin,Leuchs,Senior Engineer,6/11/1990,55650
95893,Aleksander,Ossenbruggen,Engineer,3/28/1986,50783
95893,Aleksander,Ossenbruggen,Senior Engineer,3/28/1995,50783
95898,Brewster,Schaad,Engineer,2/4/1992,41703
96099,Roded,Ritzmann,Engineer,6/27/1991,63686
96099,Roded,Ritzmann,Senior Engineer,6/26/1997,63686
95898,Brewster,Schaad,Senior Engineer,2/3/1998,41703
95902,Adin,Mikschl,Senior Staff,9/2/1993,81491
95902,Adin,Mikschl,Staff,9/2/1986,81491
96224,Manu,Panienski,Senior Staff,10/6/1993,40000
96107,Luise,Geffroy,Engineer,7/6/1987,53122
96107,Luise,Geffroy,Senior Engineer,7/6/1994,53122
96108,Hatsukazu,Krychniak,Engineer,4/29/1992,50955
96108,Hatsukazu,Krychniak,Senior Engineer,4/29/2000,50955
96109,Jasminko,Chappelet,Senior Staff,9/13/1997,77982
96109,Jasminko,Chappelet,Staff,9/13/1988,77982
96122,Muzhong,Onuegbe,Senior Staff,11/16/1995,87889
